F83,F71,F74,F85,F73,F84,F146,F147,
40,ggregory@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+rgoers@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,10,8156,8149,
40,ggregory@apache.org,8186,1,8968,40,8186,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org+==+rgoers@apache.org+==+rgoers@apache.org,8186,1,8968,40,8186,8149,
40,ggregory@apache.org,8186,1,8968,40,8186,8149,
40,ggregory@apache.org,8186,1,8968,40,8186,8149,
40,ggregory@apache.org,8186,1,8968,40,8186,8149,
5,rgoers@apache.org,8151,1,8968,5,8151,8149,
5,rgoers@apache.org,8151,1,8968,5,8151,8149,
5,rgoers@apache.org,8151,1,8968,5,8151,8149,
5,rgoers@apache.org,8151,1,8968,5,8151,8149,
5,rgoers@apache.org,8151,1,8968,5,8151,8149,
5,rgoers@apache.org,8151,1,8968,5,8151,8149,
5,rgoers@apache.org,8151,1,8968,5,8151,8149,
5,rgoers@apache.org,8151,1,8968,5,8151,8149,
5,rgoers@apache.org,8151,1,8968,5,8151,8149,
5,rgoers@apache.org,8151,1,8968,5,8151,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org,8186,1,8968,9,8155,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org,8186,1,8968,9,8155,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org,8186,1,8968,9,8155,8149,
40,ggregory@apache.org+==+ggregory@apache.org+==+ggregory@apache.org+==+rgoers@apache.org,8186,1,8968,9,8155,8149,
